open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1717754400000,3814.59,3816.49,3803.51,3813.23,41190.848,1717757999999,156962197.84255,63854,19467.556,74188204.75490,0
1717758000000,3813.22,3843.89,3810.16,3838.3,94380.638,1717761599999,361339164.21118,131538,51370.286,196661639.87738,0
1717761600000,3838.3,3844.32,3774.3,3810.39,412947.903,1717765199999,1572269735.76000,532247,207351.186,789672399.46000,0
1717765200000,3810.38,3823.54,3797.9,3817.28,94213.892,1717768799999,359001762.07213,155371,46972.722,179021282.05544,0
1717768800000,3817.28,3832.73,3811.36,3825.0,68968.137,1717772399999,263541700.95277,121541,33942.661,129723108.54366,0
1717772400000,3825.0,3825.46,3793.7,3802.96,91909.563,1717775999999,349924927.19958,136524,42087.385,160224523.43783,0
1717776000000,3802.96,3810.88,3780.1,3786.97,88261.987,1717779599999,335026313.48956,131333,38451.973,145963480.45796,0
1717779600000,3786.98,3787.31,3725.01,3725.33,225430.75,1717783199999,848156670.11190,284367,89513.225,337039508.73348,0
1717783200000,3725.32,3732.21,3555.02,3681.01,807053.056,1717786799999,2953711579.14364,947925,349513.073,1279696161.01348,0
1717786800000,3681.0,3706.64,3657.53,3689.08,159524.048,1717790399999,587649330.32906,223842,79577.011,293133737.22976,0
1717790400000,3688.89,3696.39,3670.83,3693.16,95510.515,1717793999999,351550957.90120,131452,46461.481,171011305.20049,0
1717794000000,3693.16,3700.0,3686.47,3694.79,37751.389,1717797599999,139425167.71157,74334,18693.636,69043027.12312,0
1717797600000,3694.8,3702.41,3687.29,3696.61,36977.05,1717801199999,136569658.81504,62996,21943.555,81049515.53265,0
1717801200000,3696.61,3697.44,3679.51,3679.82,35715.258,1717804799999,131644207.29477,71258,13006.407,47941025.33111,0
1717804800000,3679.82,3691.98,3675.0,3687.0,39634.266,1717808399999,146016350.27245,72372,19113.881,70410499.47231,0
1717808400000,3687.0,3693.76,3679.62,3691.99,27933.285,1717811999999,103019942.68730,55086,11769.540,43408817.02566,0
1717812000000,3691.99,3692.0,3686.97,3689.28,14862.696,1717815599999,54832695.59750,41289,6682.890,24655237.77787,0
1717815600000,3689.27,3691.89,3686.43,3690.84,15992.948,1717819199999,59007153.12733,37564,7754.809,28611241.86482,0
1717819200000,3690.85,3691.28,3680.79,3682.3,28844.196,1717822799999,106335537.66273,48349,13353.590,49240707.08747,0
1717822800000,3682.3,3686.65,3678.35,3681.72,23134.135,1717826399999,85185838.20698,48142,12418.305,45731005.31149,0
1717826400000,3681.72,3689.4,3680.5,3686.62,17644.496,1717829999999,65035185.30272,40105,9246.128,34078791.16972,0
1717830000000,3686.62,3711.28,3686.61,3710.26,69193.074,1717833599999,256103458.92232,96337,38283.889,141685634.67667,0
1717833600000,3710.26,3710.67,3693.87,3696.96,30957.245,1717837199999,114562803.34715,59865,12203.567,45162367.59246,0
1717837200000,3696.95,3700.16,3692.77,3694.28,21231.587,1717840799999,78459728.13304,46160,10774.212,39817112.25181,0
1717840800000,3694.28,3697.49,3682.06,3696.12,48828.907,1717844399999,180149801.39468,81793,23591.433,87048726.85172,0
1717844400000,3696.12,3698.63,3680.2,3684.55,43276.263,1717847999999,159591916.33624,78932,21605.334,79682471.89321,0
1717848000000,3684.55,3690.6,3678.27,3684.2,40380.091,1717851599999,148767468.20038,81326,19245.553,70909085.66805,0
1717851600000,3684.2,3689.0,3659.0,3688.84,91587.95,1717855199999,336811902.17306,130772,43032.188,158284937.22248,0
1717855200000,3688.83,3698.65,3683.17,3697.86,53450.64,1717858799999,197310348.83762,79138,27216.490,100470917.06749,0
1717858800000,3697.86,3699.2,3688.75,3689.33,31978.404,1717862399999,118132224.23979,60665,14236.690,52591965.43158,0
1717862400000,3689.33,3694.08,3679.73,3684.33,37128.548,1717865999999,136824392.35003,68664,17415.441,64179037.09417,0
1717866000000,3684.33,3689.94,3672.7,3689.26,29854.567,1717869599999,109971355.53468,55883,15214.129,56050752.53825,0
1717869600000,3689.27,3696.3,3688.01,3690.01,20222.489,1717873199999,74678255.76764,49579,9277.170,34257501.96608,0
1717873200000,3690.0,3695.38,3681.99,3683.31,16241.754,1717876799999,59894777.21891,40298,6508.095,24002359.49785,0
1717876800000,3683.31,3685.89,3671.0,3674.76,29465.154,1717880399999,108359849.00306,56435,14756.562,54267026.53060,0
1717880400000,3674.76,3681.42,3671.81,3676.78,19340.9,1717883999999,71113649.94016,42928,11414.324,41966487.32212,0
1717884000000,3676.79,3681.0,3671.36,3678.34,22601.187,1717887599999,83081873.33852,44634,11221.964,41250127.40826,0
1717887600000,3678.34,3685.95,3673.0,3682.11,19777.173,1717891199999,72790219.05068,42489,10096.988,37163691.99957,0
1717891200000,3682.12,3686.0,3679.24,3682.9,15300.786,1717894799999,56339564.93179,42743,7805.223,28741828.93823,0
1717894800000,3682.9,3686.08,3680.58,3683.43,13994.069,1717898399999,51555131.13800,41050,6394.460,23556972.91846,0
1717898400000,3683.43,3683.64,3666.71,3669.79,36568.21,1717901999999,134333465.05492,69204,15838.900,58184134.98427,0
1717902000000,3669.78,3676.43,3669.78,3675.06,29372.895,1717905599999,107889618.38772,54905,16780.112,61637808.23031,0
1717905600000,3675.07,3681.0,3670.44,3677.4,26809.971,1717909199999,98550402.28909,44087,15235.729,56006170.50871,0
1717909200000,3677.4,3686.68,3673.23,3682.28,31867.737,1717912799999,117294623.41469,59328,14851.719,54667117.25338,0
1717912800000,3682.28,3691.21,3682.13,3687.86,24482.931,1717916399999,90277964.52903,48696,12478.301,46012300.02070,0
1717916400000,3687.86,3693.01,3685.46,3687.26,29235.007,1717919999999,107872195.08281,51634,13436.658,49580591.89976,0
1717920000000,3687.3,3690.44,3684.1,3688.25,15999.487,1717923599999,59008064.18556,36185,7884.266,29077826.29873,0
1717923600000,3688.26,3693.26,3687.86,3691.5,20093.609,1717927199999,74164411.72963,35980,10242.518,37805329.59707,0
1717927200000,3691.5,3694.59,3687.13,3688.22,14727.751,1717930799999,54364941.82111,28833,7110.818,26248171.04627,0
1717930800000,3688.22,3696.3,3686.89,3695.15,20529.23,1717934399999,75799982.77165,34974,11539.824,42609863.25784,0
1717934400000,3695.15,3714.93,3690.84,3706.2,67906.784,1717937999999,251488533.16671,100905,35493.014,131458620.18300,0
1717938000000,3706.21,3709.7,3682.05,3688.69,88263.294,1717941599999,326098046.41230,108722,38798.757,143333725.30858,0
1717941600000,3688.7,3696.0,3684.0,3693.62,32463.623,1717945199999,119840832.33241,56685,17567.251,64853837.00183,0
1717945200000,3693.63,3696.95,3689.64,3691.63,24480.785,1717948799999,90410306.44483,45591,14097.234,52065434.69869,0
1717948800000,3691.62,3703.07,3690.41,3699.91,25828.428,1717952399999,95508341.01453,46277,13735.175,50787199.66134,0
1717952400000,3699.9,3704.01,3694.2,3701.72,22612.622,1717955999999,83661375.30318,38140,11582.643,42856179.31114,0
