open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1767250800000,862.28,862.29,859.65,859.91,20472.56,1767254399999,17623877.35830,29517,7084.64,6098891.05660,0
1767254400000,859.91,862.21,859.18,861.8,14026.7,1767257999999,12073182.21920,24318,7795.38,6710132.28610,0
1767258000000,861.8,862.18,860.29,860.57,10070.19,1767261599999,8674500.75400,18854,4914.45,4233386.84490,0
1767261600000,860.58,862.29,860.58,861.5,6218.99,1767265199999,5357639.08830,15389,3624.05,3122138.95630,0
1767265200000,861.5,862.49,860.98,861.89,10910.31,1767268799999,9399306.55150,18927,5958.00,5133036.11140,0
1767268800000,861.89,861.89,856.24,859.37,29116.0,1767272399999,24991770.16410,39481,11084.85,9513516.06640,0
1767272400000,859.37,861.24,858.72,859.01,11655.77,1767275999999,10024232.19440,22800,5990.46,5152384.42350,0
1767276000000,859.01,859.98,857.33,858.23,10390.55,1767279599999,8920520.41210,24504,4377.62,3758428.73950,0
1767279600000,858.22,860.9,856.6,859.71,18209.37,1767283199999,15633214.98030,36564,9306.50,7990226.07280,0
1767283200000,859.71,860.27,857.71,858.42,12369.61,1767286799999,10624705.49910,26295,6173.03,5302374.73530,0
1767286800000,858.41,861.49,857.41,860.32,15734.14,1767290399999,13532345.46970,27017,7340.08,6312289.67840,0
1767290400000,860.32,860.53,859.15,860.36,6013.41,1767293999999,5171089.64720,15461,2465.98,2120597.14790,0
1767294000000,860.36,861.81,859.35,861.81,9102.54,1767297599999,7833079.17850,19065,4670.35,4019755.49540,0
1767297600000,861.81,862.45,860.39,861.31,7984.37,1767301199999,6877370.50110,17019,3560.72,3067156.96190,0
1767301200000,861.31,863.06,861.12,862.62,5901.41,1767304799999,5088845.51100,14782,3644.32,3142385.32580,0
1767304800000,862.61,864.18,861.61,863.76,8666.29,1767308399999,7477522.68560,17912,3740.47,3227711.11640,0
1767308400000,863.76,864.96,862.63,864.62,13278.48,1767311999999,11472043.54690,23089,6269.85,5417356.02620,0
1767312000000,864.62,865.34,861.61,864.73,22537.64,1767315599999,19461286.28670,27468,9191.40,7936182.33680,0
1767315600000,864.73,865.1,862.1,862.78,10985.46,1767319199999,9483786.45310,20952,5249.46,4532069.15640,0
1767319200000,862.78,863.4,859.78,863.4,13371.73,1767322799999,11517960.06180,24705,6109.15,5263011.67500,0
1767322800000,863.39,867.64,862.8,866.2,22145.93,1767326399999,19167507.43380,36616,11229.36,9719025.93350,0
1767326400000,866.2,866.62,864.25,865.22,15048.31,1767329999999,13024552.86180,25422,5527.19,4784376.11700,0
1767330000000,865.23,867.43,863.26,866.34,13752.71,1767333599999,11895073.83140,23749,6614.19,5721699.26140,0
1767333600000,866.35,868.16,865.9,866.44,11780.89,1767337199999,10214184.92080,23232,5710.48,4951106.06890,0
1767337200000,866.43,867.04,864.89,865.19,12422.25,1767340799999,10755075.70940,22226,6100.37,5281447.40190,0
1767340800000,865.19,869.76,865.18,868.27,23527.45,1767344399999,20423903.42670,31919,13237.98,11490455.46590,0
1767344400000,868.28,872.5,867.93,871.67,21964.35,1767347999999,19116794.51110,40112,12942.27,11265372.37470,0
1767348000000,871.68,874.94,871.28,872.32,26600.68,1767351599999,23221238.22310,46238,12129.96,10590855.69700,0
1767351600000,872.32,872.35,867.1,869.94,23399.07,1767355199999,20344839.50980,35415,9554.58,8308183.10400,0
1767355200000,869.94,871.66,869.43,869.97,11895.49,1767358799999,10355546.29350,23706,5902.47,5138110.71560,0
1767358800000,869.96,872.68,869.5,870.9,11568.69,1767362399999,10080140.13010,23752,5931.43,5168741.20690,0
1767362400000,870.91,879.0,865.59,875.9,61698.03,1767365999999,53876857.31210,88637,34710.05,30329188.39010,0
1767366000000,875.91,883.14,870.9,878.75,66695.54,1767369599999,58529071.49900,108441,40173.94,35271550.70750,0
1767369600000,878.76,888.0,878.16,887.23,55923.28,1767373199999,49431365.25190,100002,33306.69,29443471.26070,0
1767373200000,887.23,891.8,884.55,887.61,47457.64,1767376799999,42174566.56060,85839,27750.22,24662467.42370,0
1767376800000,887.61,888.81,879.58,881.34,24649.76,1767380399999,21802758.51910,53302,11646.08,10304912.48340,0
1767380400000,881.34,883.77,880.63,881.2,10529.77,1767383999999,9287492.42320,31733,5669.81,5001081.12710,0
1767384000000,881.21,883.9,879.07,879.82,10491.03,1767387599999,9249148.22740,32051,6274.12,5532730.39470,0
1767387600000,879.81,883.55,879.56,882.78,8441.83,1767391199999,7440370.69380,18163,4784.92,4217778.34490,0
1767391200000,882.78,885.88,882.43,885.5,10797.08,1767394799999,9548743.24370,26496,6265.63,5541205.50630,0
1767394800000,885.51,886.22,880.97,881.8,12588.42,1767398399999,11118547.36120,26797,5008.93,4424745.77930,0
1767398400000,881.79,884.91,881.17,882.08,18164.8,1767401999999,16037774.82240,32739,12004.73,10599576.05360,0
1767402000000,882.09,882.4,879.58,880.24,12574.72,1767405599999,11077308.45950,23267,4930.41,4343524.54600,0
1767405600000,880.24,880.3,875.5,878.47,33187.05,1767409199999,29119880.96600,46021,13109.18,11502349.23270,0
1767409200000,878.46,879.72,877.53,879.67,8781.04,1767412799999,7716176.82780,21120,4901.86,4307718.40130,0
1767412800000,879.67,880.52,878.29,879.75,13372.02,1767416399999,11760803.89930,23490,6966.33,6126918.15490,0
1767416400000,879.74,879.82,874.77,877.06,15977.96,1767419999999,14008644.54680,24748,6232.60,5463867.74120,0
1767420000000,877.05,877.54,873.46,874.61,15095.07,1767423599999,13214522.16520,28904,7326.94,6413401.28450,0
1767423600000,874.61,875.73,869.05,873.57,37070.93,1767427199999,32324627.05470,53518,15463.64,13483047.03250,0
1767427200000,873.57,876.2,872.15,874.71,18441.84,1767430799999,16124609.46230,32377,8817.54,7708494.71640,0
1767430800000,874.71,876.1,874.11,875.18,7925.71,1767434399999,6937069.16770,18549,4360.04,3816382.27190,0
1767434400000,875.19,875.43,873.37,873.98,7212.34,1767437999999,6306262.95310,16584,3241.18,2833898.96880,0
1767438000000,873.99,874.78,872.91,874.62,7126.94,1767441599999,6227404.50830,15074,3473.01,3034865.86920,0
1767441600000,874.62,876.36,874.0,875.7,7974.64,1767445199999,6980528.65330,16622,4435.36,3882602.31950,0
1767445200000,875.7,877.94,875.38,877.32,10861.74,1767448799999,9525062.83120,18575,6595.76,5784041.18920,0
1767448800000,877.32,877.41,873.69,874.65,25280.48,1767452399999,22130928.90770,30481,11553.59,10114080.86940,0
1767452400000,874.65,875.35,872.28,873.89,11379.25,1767455999999,9943474.50600,22348,5381.82,4702634.11290,0
1767456000000,873.88,876.96,873.8,876.22,12803.28,1767459599999,11212441.13950,22244,6753.92,5914737.45080,0
1767459600000,876.22,877.73,875.61,877.22,6495.53,1767463199999,5694750.13600,14180,3655.93,3205326.53970,0
1767463200000,877.23,877.71,875.72,877.38,8751.22,1767466799999,7672511.39680,18370,3320.08,2911570.05210,0
1767466800000,877.37,877.61,876.64,876.89,2644.97,1767470399999,2320157.42990,10294,1070.94,939457.99240,0
1767470400000,876.88,877.84,875.93,877.82,4361.77,1767473999999,3824541.94230,12096,2250.92,1973887.72150,0
1767474000000,877.81,879.99,877.27,879.62,7864.27,1767477599999,6911282.38950,17366,3924.96,3449110.76620,0
1767477600000,879.62,880.5,878.43,878.99,6629.54,1767481199999,5832085.34000,14191,2866.30,2521409.63140,0
1767481200000,878.98,880.09,878.5,879.07,6733.76,1767484799999,5922072.75720,14703,2973.64,2615404.28510,0
1767484800000,879.08,883.93,878.92,881.56,30233.83,1767488399999,26654397.07120,49934,15022.78,13244719.37930,0
1767488400000,881.56,884.3,880.93,883.05,16895.71,1767491999999,14913792.56730,33792,8703.79,7683651.15890,0
1767492000000,883.05,883.12,880.71,881.32,6126.58,1767495599999,5402144.70310,18746,2696.54,2377821.38260,0
1767495600000,881.32,884.11,881.24,883.63,10318.28,1767499199999,9107923.88150,27035,4448.29,3926955.15950,0
1767499200000,883.62,891.58,883.26,889.44,33583.7,1767502799999,29822831.76050,50253,19701.52,17493982.74270,0
1767502800000,889.41,889.61,886.01,888.59,13414.37,1767506399999,11909221.40950,32816,5456.37,4844138.16770,0
1767506400000,888.6,890.39,884.31,885.16,19333.02,1767509999999,17161369.89150,40806,7235.46,6424477.17920,0
1767510000000,885.16,886.27,883.41,885.11,11707.53,1767513599999,10360758.61550,24666,4868.84,4309428.99040,0
1767513600000,885.11,887.1,882.84,886.41,12344.95,1767517199999,10924901.67840,27244,6150.50,5443132.18830,0
1767517200000,886.42,887.35,884.9,886.78,7986.31,1767520799999,7075818.98420,22923,3385.25,2999522.16280,0
1767520800000,886.78,888.11,886.18,887.79,8758.72,1767524399999,7772642.92560,22395,4860.72,4313726.85220,0
1767524400000,887.79,887.79,885.04,885.39,10387.57,1767527999999,9203145.89460,23703,5027.76,4454154.91430,0
1767528000000,885.36,888.47,884.43,887.71,11711.62,1767531599999,10385108.20990,24502,5621.93,4986069.81760,0
1767531600000,887.71,890.66,887.02,889.31,14916.37,1767535199999,13261377.52980,28445,8237.08,7323688.92880,0
1767535200000,889.31,889.35,885.41,887.51,13169.17,1767538799999,11683127.53830,27809,5711.42,5067277.63520,0
1767538800000,887.5,889.99,885.56,889.79,15298.72,1767542399999,13586619.75110,28967,8977.01,7973187.05350,0
1767542400000,889.79,898.42,889.78,897.9,51768.09,1767545999999,46310195.03100,69777,31906.49,28544447.57880,0
1767546000000,897.91,903.77,897.01,901.55,51878.49,1767549599999,46730380.34650,64831,29623.09,26685625.86450,0
1767549600000,901.55,901.59,895.35,895.86,24047.95,1767553199999,21600896.02110,40689,10674.78,9587770.85560,0
1767553200000,895.85,896.13,891.3,893.26,18697.89,1767556799999,16693963.03790,38846,9174.07,8190818.58560,0
1767556800000,893.26,898.42,893.25,896.89,14816.26,1767560399999,13278270.70770,29022,8355.83,7487320.65370,0
1767560400000,896.88,898.21,895.6,897.65,8507.07,1767563999999,7629086.61310,20377,4793.29,4298914.29190,0
1767564000000,897.65,898.12,892.85,894.15,17055.27,1767567599999,15255868.72900,23917,6525.69,5838443.39730,0
1767567600000,894.16,897.01,893.47,895.99,17606.26,1767571199999,15756588.56610,31997,7980.29,7144727.46480,0
1767571200000,895.98,901.83,895.2,900.78,37123.04,1767574799999,33362846.74110,59292,21344.40,19186896.12470,0
1767574800000,900.79,907.65,899.75,903.84,39976.87,1767578399999,36150922.10540,71902,22634.17,20470981.79280,0
1767578400000,903.85,904.95,899.52,901.82,19838.35,1767581999999,17890844.08010,45019,9280.03,8370142.16190,0
1767582000000,901.82,902.66,899.59,900.49,13075.83,1767585599999,11777553.45240,30720,6376.17,5742959.75040,0
1767585600000,900.5,901.18,890.74,895.83,42195.12,1767589199999,37742221.54590,60734,19729.95,17648641.46500,0
1767589200000,895.83,895.96,893.0,893.19,13070.06,1767592799999,11694208.23240,27367,5092.80,4556817.40570,0
1767592800000,893.18,900.72,892.72,900.47,25044.01,1767596399999,22450850.07780,43969,12560.57,11258764.27860,0
1767596400000,900.47,901.03,898.44,899.74,15854.03,1767599999999,14265290.77420,27551,6697.68,6025625.19230,0
1767600000000,899.74,901.16,897.64,898.91,13142.42,1767603599999,11823850.70110,30230,7619.82,6856206.63580,0
1767603600000,898.91,900.4,896.05,898.33,12958.38,1767607199999,11641476.20060,32072,6138.33,5513633.25740,0
1767607200000,898.34,906.4,898.34,904.22,25174.58,1767610799999,22745348.77010,44800,14217.20,12846004.17890,0
1767610800000,904.23,909.8,902.94,909.59,24100.5,1767614399999,21845582.89120,48021,14531.18,13174594.39330,0
1767614400000,909.6,909.65,904.36,906.8,20558.86,1767617999999,18644565.62050,47492,8629.89,7825732.41450,0
1767618000000,906.81,907.79,901.57,904.4,21654.71,1767621599999,19582821.64380,48566,10020.71,9062834.16720,0
1767621600000,904.39,907.32,900.83,905.04,34908.54,1767625199999,31568411.83500,70225,16170.78,14627416.23790,0
1767625200000,905.04,907.82,901.42,906.82,31252.46,1767628799999,28282164.66070,62166,16027.42,14503457.29490,0
1767628800000,906.81,907.93,903.76,905.43,21772.47,1767632399999,19725450.41880,50176,9618.75,8714601.84460,0
1767632400000,905.44,907.87,901.7,907.24,24103.44,1767635999999,21814241.09850,47961,12094.45,10947387.93890,0
1767636000000,907.24,909.24,904.13,908.91,21268.8,1767639599999,19285545.10130,40672,10560.93,9578289.03390,0
1767639600000,908.92,914.86,907.4,911.64,32089.46,1767643199999,29239629.05890,52914,19044.59,17354638.39910,0
1767643200000,911.65,917.53,911.25,912.91,27832.45,1767646799999,25449215.23210,55096,14856.47,13586219.46240,0
1767646800000,912.92,914.0,909.46,912.71,12171.76,1767650399999,11095294.60500,30051,6466.16,5894843.93590,0
1767650400000,912.7,915.23,912.08,913.56,9395.17,1767653999999,8584472.81750,20843,4287.00,3917529.99760,0
1767654000000,913.56,913.93,910.8,910.9,9166.59,1767657599999,8361156.44200,22587,4361.87,3978805.93330,0
1767657600000,910.9,912.2,905.23,909.36,25083.13,1767661199999,22783377.55680,42962,11260.31,10229075.38020,0
1767661200000,909.35,912.0,906.61,907.54,16756.53,1767664799999,15240565.59340,34468,7294.19,6635881.20040,0
1767664800000,907.54,908.82,905.54,905.67,13945.34,1767668399999,12648634.12740,28833,5539.53,5025061.47550,0
1767668400000,905.67,909.35,905.6,908.57,10208.73,1767671999999,9263145.08470,25590,5353.71,4857735.36410,0
1767672000000,908.56,910.72,907.07,908.18,9311.31,1767675599999,8463955.96060,20945,4570.04,4154664.21340,0
