open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1740747600000,21.004,21.432,20.929,21.207,904313.0,1740751199999,19190826.4900,77395,447426,9497461.2970,0
1740751200000,21.206,21.557,21.148,21.415,941669.0,1740754799999,20129914.4310,91007,438656,9379213.9380,0
1740754800000,21.413,21.989,21.385,21.729,764685.0,1740758399999,16621304.1550,68010,364568,7920745.2560,0
1740758400000,21.729,22.038,21.521,21.863,596381.0,1740761999999,12969949.8850,51494,293356,6382210.8150,0
1740762000000,21.863,22.057,21.731,21.79,453879.0,1740765599999,9941150.2210,41609,209186,4583397.9990,0
1740765600000,21.791,22.236,21.696,22.118,530419.0,1740769199999,11663426.5980,50163,271185,5967043.5480,0
1740769200000,22.118,22.229,22.042,22.104,355501.0,1740772799999,7867430.6370,32937,171102,3787838.1330,0
1740772800000,22.104,22.134,21.781,21.972,448143.0,1740776399999,9829300.6280,35687,214330,4701172.6080,0
1740776400000,21.974,22.205,21.909,22.162,327133.0,1740779999999,7224394.0650,25918,185443,4096902.9320,0
1740780000000,22.162,22.206,21.969,22.045,227725.0,1740783599999,5028964.9960,21763,117381,2592232.4420,0
1740783600000,22.045,22.388,22.031,22.368,429726.0,1740787199999,9564577.5900,27619,228788,5091344.9510,0
1740787200000,22.368,22.405,22.0,22.04,376462.0,1740790799999,8357217.1990,29856,169007,3752972.2470,0
1740790800000,22.039,22.499,22.028,22.446,316889.0,1740794399999,7046570.3570,28494,181494,4036077.2210,0
1740794400000,22.445,22.476,22.187,22.231,452528.0,1740797999999,10105154.9780,36997,203103,4536779.8630,0
1740798000000,22.233,22.364,22.171,22.214,265499.0,1740801599999,5908136.5870,25124,130463,2902543.4740,0
1740801600000,22.211,22.442,22.194,22.335,274904.0,1740805199999,6142794.1240,25520,138537,3095374.0260,0
1740805200000,22.335,22.344,22.165,22.198,176266.0,1740808799999,3920672.8010,18643,86976,1934816.5070,0
1740808800000,22.197,22.207,21.954,22.037,296576.0,1740812399999,6542906.1180,24743,140820,3106374.1820,0
1740812400000,22.038,22.046,21.826,21.879,291278.0,1740815999999,6384000.9550,23566,128218,2810104.9280,0
1740816000000,21.879,21.969,21.764,21.876,241564.0,1740819599999,5284266.1590,21368,121703,2662577.9440,0
1740819600000,21.876,22.066,21.792,21.908,317471.0,1740823199999,6958975.6450,23243,176856,3877445.1250,0
1740823200000,21.908,21.92,21.587,21.654,451162.0,1740826799999,9798616.9530,31367,249967,5431247.8130,0
1740826800000,21.655,21.672,21.416,21.465,518153.0,1740830399999,11139739.0210,33928,209425,4502419.3580,0
1740830400000,21.464,21.545,21.318,21.424,362929.0,1740833999999,7774477.0050,28711,183828,3939058.3790,0
1740834000000,21.427,21.479,21.04,21.153,449501.0,1740837599999,9542718.3380,34350,206621,4388684.2050,0
1740837600000,21.152,21.302,21.1,21.253,374288.0,1740841199999,7941678.3330,27649,203704,4322154.1840,0
1740841200000,21.254,21.413,21.143,21.292,326774.0,1740844799999,6948007.9390,26908,174734,3716550.4850,0
1740844800000,21.292,21.495,21.23,21.483,368596.0,1740848399999,7873407.4590,29904,224011,4786141.9750,0
1740848400000,21.485,21.49,21.27,21.361,239978.0,1740851999999,5132735.1890,22808,116432,2491216.8590,0
1740852000000,21.361,21.575,21.305,21.493,235252.0,1740855599999,5045775.2680,21456,131399,2819200.0830,0
